"type","question","options","answer"
"单选题","竞争性谈判采购方式中，未达到公开招标数额标准的 货物、服务采购项目谈判小组应当由采购人代表和评 审专家共几人以上的单数组成？","A. 3人
B. 5人
C. 7人
D. 9人","A"
"单选题","根据《政府采购非招标采购方式管理办法》，达到公 开招标数额标准的货物、服务采购项目，拟采用非招 标采购方式的，采购人应当在采购活动开始前，报经 哪个部门批准？","A. 本级人民政府
B. 上级主管部门
C. 设区的市、自治州以上人民政府财政部门
D. 审计部门","C"
"单选题","采用单一来源采购方式时，采购人、采购代理机构应 当在省级以上财政部门指定媒体上进行公示，公示期 不得少于几个工作日？","A. 3个工作日
B. 5个工作日
C. 7个工作日
D. 10个工作日","B"
"单选题","谈判文件除应当包含供应商资格条件、采购预算等基 础内容外，还必须明确的可实质性变动内容不包括以 下哪项？","A. 技术要求
B. 服务要求
C. 合同草案条款
D. 供应商资质标准","D"
"单选题","达到公开招标数额标准的货物采购项目，竞争性谈判 小组的组成人数应满足以下哪项要求？","A. 3 人以上单数
B. 5 人以上单数
C. 7 人以上单数
D. 不少于 3 人即可","B"
"单选题","政府采购非招标采购项目的保证金数额上限为多少？","A. 采购项目预算的 1%
B. 采购项目预算的 2%
C. 最高不超过 5 万元
D. 最高不超过 10 万元","B"
"单选题","达到公开招标数额标准的服务采购项目，拟采用非招 标采购方式的，采购人应向哪一级人民政府财政部门 申请批准？","A. 县级以上
B. 设区的市、自治州以上
C. 省级以上
D. 国家级","B"
"单选题","竞争性谈判小组中评审专家的人数占比不得低于多少？","A. 1/2
B. 2/3
C. 3/4
D. 1/3","B"
"单选题","采用书面推荐方式选择供应商时，采购人推荐的供应 商比例不得超过推荐总数的多少？","A. 30%
B. 40%
C. 50%
D. 60%","C"
"单选题","供应商提交的响应文件在截止时间后送达的，采购人 或谈判小组应当如何处理？","A. 予以接收但不予评审
B. 拒收
C. 经采购人同意后可接收
D. 若文件齐全可接收","B"
"单选题","采购人、采购代理机构组织非招标采购活动时，应当 采取必要措施保证评审在何种情况下进行？","A. 公开透明
B. 严格保密
C. 媒体监督
D. 全程直播","B"
"单选题","技术复杂、专业性强的竞争性谈判采购项目，经主管 预算单位同意后可采取何种方式选定评审专家？","A. 采购人主管预算单位指定
B. 自行选定
C. 从供应商推荐名单中选择
D. 由代理机构选定","B"
"单选题","技术复杂、专业性强的竞争性谈判采购项目，评审专 家中应当包含几名法律专家？","A. 0名
B. 1名
C. 2名
D. 3名","B"
"单选题","根据《政府采购非招标采购方式管理办法》，供应商 为联合体的，保证金的交纳方式正确的是？","A. 必须由联合体牵头方交纳
B. 可由联合体一方或多方共同交纳
C. 联合体各方需分别交纳
D. 无需交纳保证金","B"
"单选题","询价通知书应当明确的核心内容不包括以下哪项？","A. 报价要求
B. 评定成交标准
C. 谈判程序
D. 响应文件编制要求","C"
"单选题","谈判小组的核心职责不包括以下哪项？","A. 制定谈判文件
B. 未获得授权直接确定成交供应商
C. 审查响应文件
D. 编写评审报告","B"
"单选题","根据《政府采购非招标采购方式管理办法》，公开招 标的货物采购项目，招标过程中提交投标文件并实质 性响应的供应商仅有两家时，采购人的正确做法是？","A. 直接与这两家供应商进行竞争性谈判
B. 经本级财政部门批准后可与该两家供应商进行竞争性谈判
C. 转为单一来源采购
D. 转为竞争性磋商采购","B"
"单选题","谈判小组要求供应商澄清响应文件时，澄清内容的限 制条件是？","A. 不得超出响应文件范围且不得改变实质性内容
B. 可适当补充新的技术方案
C. 可调整报价金额
D. 无需书面形式作出","A"
"单选题","谈判文件、询价通知书不得包含的内容是？","A. 采购需求
B. 特定货物品牌要求
C. 报价要求
D. 保证金形式","B"
"单选题","评审专家在非招标采购项目评审中应当履行的义务不 包括以下哪项？","A. 客观公正履行职责
B. 对个人评审意见承担法律责任
C. 参与评审报告起草
D. 配合采购人对项目进行履约验收","D"
"单选题","采购人申请采用非招标采购方式时，无需向财政部门 提交的材料是？","A. 项目基本情况说明
B. 预算批复文件
C. 供应商资质证明
D. 拟采用采购方式的理由","C"
"单选题","采购代理机构人员能否参加本机构代理项目的评审？","A. 可以作为采购人代表参加
B. 可以作为评审专家参加
C. 不得参加
D. 经财政部门批准后可参加","C"
"单选题","竞争性谈判文件应当明确的事项不包括以下哪项？","A. 谈判程序
B. 谈判内容
C. 合同草案的主要条款
D. 供应商的注册资本要求","D"
"单选题","某省级医院采购大型医疗设备（达到公开招标数额标 准），公开招标仅两家供应商实质性响应，经财政部 门批准转为竞争性谈判。关于谈判小组组成，以下正 确的是？","A. 由 3 人组成，其中评审专家 2 名
B. 由 5 人组成，其中评审专家 4 名
C. 由 3 人组成，其中评审专家 1 名
D. 为保证评审专业性，可全部由采购人代表组成","B"
"单选题","某代理机构组织询价采购项目，采用采购人推荐与专 家推荐相结合的方式选择供应商，采购人推荐了 2 家供应商。以下关于供应商数量及保证金的说法正确 的是？","A. 专家需至少推荐 2 家，保证金最高为预算的 2%
B. 专家需至少推荐 3 家，保证金最高为预算的 1%
C. 专家需至少推荐 1 家，保证金最高为 5 万元
D. 专家可推荐 1 家，保证金无上限","A"
"单选题","供应商在提交询价响应文件截止时间前撤回响应文 件，随后又在截止时间前重新提交补充文件（含原响 应文件），以下处理方式正确的是？","A. 拒收补充文件
B. 接收补充文件，以补充文件为准
C. 仅接收原响应文件
D. 视为无效响应","B"
"单选题","根据《政府采购非招标采购方式管理办法》，技术复 杂的竞争性谈判项目，评审专家选择采用自行选定方 式，专家在评审时发现存在需要回避情形，以下处理 方式正确的是？","A. 继续参与评审，注明回避情况即可
B. 立即退出评审，重新选定专家
C. 经采购人同意后可继续参与
D. 无需回避，按原计划评审","B"
"单选题","竞争性谈判结束后，采购人发现成交供应商A在评审 过程中提供的某份业绩证明材料复印件模糊不清，谈 判小组当时未要求澄清，现可能影响其履约能力认定 。采购人应如何处理？","A. 组织原谈判小组对该问题进行重新评审
B. 要求供应商A就此材料进行补充澄清，作为合同附件
C. 如查实且可能影响到评审结果，应当重新开展采购活动，并同时书面
报告本级财政部门
D. 鉴于谈判已结束，此问题不影响合同签订与履行","C"
"单选题","根据《政府采购非招标采购方式管理办法》，某政府 采购货物类项目，达到公开招标数额标准，但技术复 杂只能从唯一供应商处采购，拟采用单一来源采购， 以下做法正确的是？","A. 执行单位内控流程，审批同意即可
B. 提交专家论证意见及公示情况，经主管预算单位同意即可执行
C. 提交专家论证意见及公示情况，经财政部门批准后方可执行
D. 可直接采用单一来源方式，事后备案","C"
"多选题","询价采购中，询价小组在推荐成交候选人时，应遵循 的原则是？","A. 质量和服务均能满足采购文件实质性响应要求
B. 提供增值服务最多
C. 报价由低到高顺序
D. 综合评分最高
E. 综合评审最优","AC"
"多选题","政府采购评审专家在询价采购活动中，应当履行哪些 职责？","A. 要求供应商解释或者澄清其响应文件
B. 编写评审报告
C. 制定询价通知书
D. 告知采购人、采购代理机构在评审过程中发现的供应商的违法违规行
为
E. 与供应商进行一对一谈判","ABCD"
"多选题","关于竞争性谈判小组或询价小组的组成，下列哪些说 法是正确的？","A. 应当由采购人代表和评审专家共同组成
B. 成员人数应当为3人以上单数
C. 该项目采购代理机构人员可以作为评审专家参与
D. 技术复杂、专业性强的竞争性谈判采购项目，评审专家中应当包含1
名法律专家
E. 随机方式难以确定合适的评审专家的，经主管预算单位同意，可以自
行选定评审专家","ABDE"
